hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
103100,1681000400,375912,376217,0.652,33,279932,280116,A48874,13,top6-50,top80-90,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","phs moins confltant, drent - ils, que 'telle-<br />'matiere en particulier eft caipable de penter,<br />capable de vie, d'intelligence & de 'entmeiret,<br />Or cette matiere particulie~re eft, ajautent- its,<br />la matiere organifie, dans laquele s'o3pete tout<br />cela, lorfque cette aEtivité n'eft point inter-<br />ceptic; par les",T,5
103319,1021000200,411586,411892,0.652,33,279932,280116,A48874,13,top6-50,top80-90,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","i<br />so artificial that we give.to objects, merely natural,<br />the appellation of rurifitias, and flek for proofs ot<br />divinity among books,. in. which .(thoie ,of reve-<br />lation apart) but vague reflection and general indi-<br />cations of univerfal.order are.to be found.; Yet'would<br />we ftew the ingenuity.of .an artist,",N,5
107112,1485801000,6299,6637,0.65,33,279932,280116,A48874,13,top6-50,top80-90,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ent, mind~s, or is the refullt of con-<br /><br />rnedion wiith diflferent bodies. That a wide anrd<br />important di~fference egifts, will -be admitted.<br />Some men are evidently poffreffed of powers A-<br />dapted to important fl~ations, and great acdions.<br />Such minds readily expand in the field of know-<br />sedge, and have at happy talent in its application.<br />--",N,5
0,0692800800,15242,15643,0.744,101,843887,844179,A48874,9,top51-150,top5,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","ed hi faying, that<br /><br />in<br /><br />In this branch of science, either there are<br />no such things as subtleties, or that here<br />even subtleties themselves are not to be<br />contemned.<br /><br />xxXV.<br />As we are continually employing the<br />different substances in nature in subser-<br />Vience to our different necessities, there<br />needs not much profound study to appre-<br />hend, in a general way, the use of that<br />science, the business of which",N,5
1,1255000500,370624,371003,0.729,101,843887,844179,A48874,9,top51-150,top5,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","-<br />ly us'd together with others.<br />Now, as these are not all the Particles whereof<br />there be elegant Uses, Co neither are these all the e-<br />legant Uses that are made of these Particles; there<br />being as many more, besides these, so very much<br />more observable (and nothing leTs elegant than whac<br />is here said) of there. All I intended herein, was to<br />give the Learner such a Taste of these",T,5
2,0909900103,860227,860660,0.721,101,843887,844179,A48874,9,top51-150,top5,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","more reasonably employed on another<br />account. Though there are no such diftinE specific<br />qualities in bodies as were assumed by philosophers,<br />yet the particles which compose bodies are often he-<br />rerogenecus, as they appear by sure experiments;<br />among other instances in that of light, and in the<br />production of colors. Now this heterogeneity, which<br />is thought to consist in the different sizes of the par-<br />ticles and which may consist in",N,5
3,1031900102,171802,172175,0.707,101,843887,844179,A48874,9,top51-150,top5,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","variety it presents is immense, and the<br />enumeration of fa&s erves rather to confound than<br />to inform. The subje&t I mean is Eletricity,<br />which, for some time past, has become an objec of<br />such importance in physics, that every one is sup-<br />posed to be acquainted with its effeas.<br /><br />You must undoubtedly have frequently heard it<br />mentioned in conversation; but I know not whe-<br />the",N,5
4,0891301000,264113,264516,0.706,101,843887,844179,A48874,9,top51-150,top5,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","es scattered<br />and dispersed among several; yet we must spare<br />no pains in finding it out and making ourselves<br />masters of it: for he that is perfec in the mat-<br />ters of the greatest conlequence, and is thorowly<br />exercized in them, can very ealily at pleasure<br />take in every thing of fmnaller note: nor indeed<br />is there any thing so difficult, which study and<br />application cannot overcome. But that our study<br />may",N,5
168,1560800500,16962,17320,0.652,101,843887,844179,A48874,9,top51-150,top0-10,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","in any<br />other s~cience. Mathematics, natural hiffory<br />and philosophy, are nearly allied to it : whilst<br />the extensive fludies of anatomy, chemiffry<br />and botany, are its immediate branches. A<br />knowledge of the dlead and living languages,<br />is by many thought indifpeda8ble : and t'o this<br />we may add, that: knowledge of the world, of<br />men and manners, which are highly",N,5
1165,0333700800,31019,31448,0.621,101,843887,844179,A48874,9,top51-150,top0-10,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","the arts and sciences.<br /><br />While therefore you remember that the<br />Scriptures are to be your daily and constant<br />fludy, you will regard other fludies chiefly as<br />means to facilitate your knowledge of the scrip-<br />tures. And if there are some branches of learn-<br />ing not immediately necessary to the under-<br />tanding of the Scriptures, yet even they may<br />be profitably cultivated in a moderate degree, by<br />way of amusement (for some amusement a",N,5
1195,0244900300,3778,4165,0.62,101,843887,844179,A48874,9,top51-150,top0-10,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","vella.<br /><br />Per diffalta di uno studio ragionato sugli otti-<br />mi antichi scrittori, si veggono tutto giorno pa-<br />recchi, che non sanno distinguere una particella<br />di ripieno da una preposizione o da altra parte<br />del discorso, nè la forza comprendono d'una<br />nedesima particella ne' suoi differenti significati.<br />Tra vari esempi che potrei addurre a questo pro-<br />posito, mi contenterò, per brevità, d",T,5
1941,0266900200,151535,151850,0.611,101,843887,844179,A48874,9,top51-150,top0-10,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","riown,<br /><br />tio,, &c. Nay, and from their Specific Pro-<br />pertys, as Heca, Light, Sound, &c. Several<br />very beautifil and furprizing Truths are de-<br />iionftratively to be deduc'd. Let Gravity and<br />lMotionand Continuity proceed whence they will,<br />raking 'em as we find 'et, without confidering<br />whence they flow, or troubling our",N,5
2383,0318400800,160424,160812,0.608,101,843887,844179,A48874,9,top51-150,top0-10,"es, are diligently to be studied. Of these, there are a great variety, much exceeding the number of Particles, that most Languages have to express them by: and therefore it is<br />not to be wondred, that most of these Particles have divers, and sometimes almost opposite significations. In the He","s, from those remarkldble attractions and<br />affinities which the Author of all has endued the<br />smaller particles of matter with. These are not, as<br />is commonly imagined, mere pallive bodies; but<br />active, vigorous, and capable of producing- those.<br />changes by which nature is supported. I have de-<br />monitrated these affinities by experiment ; I' have a-<br />fumed no other principles; I have built my",N,5
